Date,AAPL,JPM,AMZN,GOOGL,NSRGY,^GSPC
2024/8/12,217.0522919,202.6330719,166.8000031,161.7031555,102.0100021,5344.390137
2024/8/13,220.7840729,204.3528748,170.2299957,163.566391,102.5500031,5434.430176
2024/8/14,221.2330933,206.613205,170.1000061,159.7900848,103.1999969,5455.209961
2024/8/15,224.2265015,207.9006195,177.5899963,160.7167664,102.3399963,5543.220215
2024/8/16,225.5535889,210.2788696,177.0599976,162.3707581,103.2399979,5554.25
2024/8/19,225.3939362,211.7333221,178.2200012,166.067337,103.9700012,5608.25
2024/8/20,226.0125732,210.8193665,178.8800049,166.57547,104.3499985,5597.120117
2024/8/21,225.9028015,210.897995,180.1100006,165.2502899,104.7900009,5620.850098
2024/8/22,224.0369263,212.8929596,176.1300049,163.2077026,99.52999878,5570.640137
2024/8/23,226.3418427,214.5439758,177.0399933,165.0211334,105.1699982,5634.609863
2024/8/26,226.6810913,215.3891602,175.5,165.5591736,105.5199966,5616.839844
2024/8/27,227.5292206,216.3817139,173.1199951,164.0845032,106.5999985,5625.799805
2024/8/28,225.9926147,217.47258,170.8000031,162.2611389,106.6999969,5592.180176
2024/8/29,229.2853699,218.376709,172.1199951,161.1950073,107.4400024,5591.959961
2024/8/30,228.4971008,220.9220276,178.5,162.7892303,106.9199982,5648.399902
2024/9/3,222.280777,216.499649,176.25,156.7909851,107.25,5528.930176
2024/9/4,220.3650055,215.5463867,173.3300018,155.8842773,105.2799988,5520.069824
2024/9/5,221.8916321,213.8757172,177.8899994,156.6714325,104.5999985,5503.410156
2024/9/6,220.335083,208.7949066,171.3899994,150.3742676,104.0199966,5408.419922
2024/9/9,220.4248657,213.0698547,175.3999939,148.3688812,103.5599976,5471.049805
2024/9/10,219.6266327,202.0139313,179.5500031,148.3190002,104.6200027,5495.52002
2024/9/11,222.1710205,203.6551056,184.5200043,150.8132629,103.4300003,5554.129883
2024/9/12,222.280777,203.0359802,187,154.3351746,103.4899979,5595.759766
2024/9/13,222.0113831,200.7953339,186.4900055,157.0988312,103.1299973,5626.02002
2024/9/16,215.8449554,204.2742615,184.8899994,157.6974335,102.7900009,5633.089844
2024/9/17,216.3139038,205.640274,186.8800049,158.9545593,101.8600006,5634.580078
2024/9/18,220.2053528,203.9499359,186.4299927,159.4434357,101.2200012,5618.259766
2024/9/19,228.3673859,206.8490448,189.8699951,161.7680817,100.7900009,5713.640137
2024/9/20,227.6988525,207.4485321,191.6000061,163.2147522,97.09999847,5702.549805
2024/9/23,225.9726563,207.7924957,193.8800049,161.4787445,97.76999664,5718.569824
2024/9/24,226.8706818,207.9399109,193.9600067,161.9177246,99.37000275,5732.930176
2024/9/25,225.872879,206.5640717,192.5299988,161.1195679,98.90000153,5722.259766
2024/9/26,227.0203552,206.1611328,191.1600037,162.35672,100.6399994,5745.370117
2024/9/27,227.2897491,206.8687134,187.9700012,163.5739288,100.9400024,5738.169922
2024/9/30,232.488327,207.2225037,186.3300018,165.469574,100.6699982,5762.47998
2024/10/1,225.7132416,203.468399,185.1300049,166.6069641,100.4700012,5708.75
2024/10/2,226.2819824,203.7140808,184.7599945,165.4795532,100.0599976,5709.540039
2024/10/3,225.174408,201.689621,181.9600067,165.4795532,98.75,5699.939941
2024/10/4,226.3019409,208.8483276,186.5099945,166.6768036,98.09999847,5751.069824
2024/10/7,221.2031555,208.5615692,180.8000031,162.6061554,97.48000336,5695.939941
2024/10/8,225.2742004,208.383606,182.7200012,164.0029449,97,5751.129883
2024/10/9,229.0359192,211.0236206,185.1699982,161.4887238,97.47000122,5792.040039
2024/10/10,228.5370178,210.4501343,186.6499939,161.7082214,97.58999634,5780.049805
2024/10/11,227.050293,219.7940216,188.8200073,162.8655548,98.01000214,5815.029785
2024/10/14,230.7920532,218.9931183,187.5399933,164.5816193,97.66999817,5859.850098
2024/10/15,233.3364563,219.8929138,187.6900024,165.0804749,97.31999969,5815.259766
2024/10/16,231.2709961,221.1288757,186.8899994,164.7811584,96.76000214,5842.470215
2024/10/17,231.6401825,221.9001007,187.5299988,162.5562592,98.81999969,5841.470215
2024/10/18,234.4839172,222.8394318,188.9900055,163.0451508,99.18000031,5864.669922
2024/10/21,235.9606781,220.496048,189.0700073,163.6936646,99.65000153,5853.97998
2024/10/22,235.342041,221.6034698,189.6999969,164.7612,98.47000122,5851.200195
2024/10/23,230.2532349,220.9014587,184.7100067,162.4066162,98.33999634,5797.419922
2024/10/24,230.0636749,222.4538116,186.3800049,162.3467407,97.73000336,5809.859863
2024/10/25,230.9018097,219.813797,187.8300018,164.8908997,97.36000061,5808.120117
2024/10/28,232.8874359,222.9679718,188.3899994,166.3375702,97.55000305,5823.52002
2024/10/29,233.1568451,220.397171,190.8300018,169.2907715,95.61000061,5832.919922
2024/10/30,229.5946808,221.890213,192.7299957,174.0598145,94.94000244,5813.669922
2024/10/31,225.4138947,219.4281769,186.3999939,170.717514,94.51999664,5705.450195
2024/11/1,222.4204712,220.4367218,197.9299927,170.8970795,94.86000061,5728.799805
2024/11/4,221.5224457,217.3121948,195.7799988,168.8517914,94.56999969,5712.689941
2024/11/5,222.9592896,219.0030212,199.5,169.3506622,93.44999695,5782.759766
2024/11/6,222.230896,244.2858887,207.0899963,176.1051178,90.98000336,5929.040039
2024/11/7,226.9804382,233.7258301,210.0500031,180.3354034,90.87000275,5973.100098
2024/11/8,226.7107391,234.3190765,208.1799927,177.9409027,90.45999908,5995.540039
2024/11/11,223.9837341,236.6031342,206.8399963,179.9363251,89.54000092,6001.350098
2024/11/12,223.9837341,236.8701172,208.9100037,181.2033844,88.5,5983.990234
2024/11/13,224.872757,238.4521484,214.1000061,178.469696,87.65000153,5985.379883
2024/11/14,227.9693604,239.1541748,211.4799957,175.1772461,87.91000366,5949.169922
2024/11/15,224.7528839,242.5555573,202.6100006,172.0943451,87.16000366,5870.620117
2024/11/18,227.769577,242.2786865,201.6999969,174.8978882,88.58999634,5893.620117
2024/11/19,228.0292816,240.3604736,204.6100006,177.7114258,87.12000275,5916.97998
2024/11/20,228.7484894,238.076416,202.8800049,175.5763245,86.87000275,5917.109863
2024/11/21,228.2690277,242.0117188,198.3800049,167.2454987,85.68000031,5948.709961
2024/11/22,229.6175385,245.7591705,197.1199951,164.3820648,85.08000183,5969.339844
2024/11/25,232.6142426,247.4796295,201.4499969,167.2654266,85.33999634,5987.370117
2024/11/26,234.8018341,247.1632233,207.8600006,168.7320709,85.30999756,6021.629883
2024/11/27,234.6719818,246.9852295,205.7400055,168.8418121,86.36000061,5998.740234
2024/11/29,237.0693512,246.9160309,207.8899994,168.5624542,86.77999878,6032.379883
2024/12/2,239.3268585,243.4849854,210.7100067,171.0966339,86.62000275,6047.149902
2024/12/3,242.3834991,242.0710602,213.4400024,170.9469604,86.02999878,6049.879883
2024/12/4,242.743103,240.6669922,218.1600037,173.9700165,86.16000366,6086.490234
2024/12/5,242.7730713,242.7236328,220.5500031,172.243988,86.06999969,6075.109863
2024/12/6,242.573288,244.5825195,227.0299988,174.3092651,85.80000305,6090.27002
2024/12/9,246.4790039,241.0723877,226.0899963,175.1682587,85.65000153,6052.850098
2024/12/10,247.497879,240.1330566,225.0399933,184.9569855,84.04000092,6034.910156
2024/12/11,246.2192841,240.7955322,230.2599945,195.1752167,84.27999878,6084.189941
2024/12/12,247.6876831,238.8179779,228.9700012,191.7391815,83.68000031,6051.25
2024/12/13,247.8574829,237.2458496,227.4600067,189.6016388,83.80999756,6051.089844
2024/12/16,250.7642822,236.8898926,232.9299927,196.4337769,82.75,6074.080078
2024/12/17,253.2015991,235.6835938,231.1499939,195.1951904,83.75,6050.609863
2024/12/18,247.7775726,227.7832947,220.5200043,188.1832581,81.48000336,5872.160156
2024/12/19,249.5156555,230.344223,223.2899933,188.2931366,82.08000183,5867.080078
2024/12/20,254.2105103,234.9321289,224.9199982,191.1898041,82.33999634,5930.850098
2024/12/23,254.9896545,235.7132568,225.0599976,194.4061127,82.30000305,5974.069824
2024/12/24,257.9164429,239.5892334,229.0500031,195.8843994,82.34999847,6040.040039
2024/12/26,258.7355042,240.4099121,227.0500031,195.375,82.48000336,6037.589844
2024/12/27,255.3092957,238.4620361,223.75,192.5382538,82.48000336,5970.839844
2024/12/30,251.9230194,236.6328125,221.3000031,191.0200043,82.27999878,5906.939941
